compound_id,smiles,generation,chromosome,fitness,parent1_id,parent2_id
50,CC[NH2+]C(C)CNCc1ccc(S(C)=O)nc1,"[0, 1, 2]","[ 3.47260505e-01  1.92634273e+00  2.09877700e-01  2.48639655e+00
  1.28532022e-01  9.26711380e-01 -2.01689410e+00 -7.78558075e-01
 -4.65199471e+00 -1.99758738e-01  1.61363447e+00  1.06979823e+00
 -2.13567451e-01  2.31053233e-02 -7.48518705e-01  3.49150419e-01
 -2.97885686e-01 -1.02562547e+00 -8.98072720e-02  7.42219925e-01
 -2.03441119e+00  7.21675158e-01 -7.74435580e-01 -7.06661999e-01
 -1.40615451e+00 -6.74322069e-01  1.13796926e+00  1.16932571e+00
 -5.19328058e-01 -1.00640023e+00  1.03636527e+00  1.88565969e-01
  9.61537778e-01  1.62140405e+00 -2.58048916e+00  6.34053469e-01
 -7.16463268e-01 -1.93423164e+00  2.57526946e+00 -2.01689899e-01
 -9.71533060e-01 -1.14281166e+00  1.27632751e+01  5.54614961e-02
  1.57844818e+00  5.42933369e+00 -4.80460823e-01 -4.50910330e-02
 -6.84985459e-01 -6.69115365e-01 -1.17794156e-01  1.03452706e+00
 -2.71782231e+00 -1.10253990e-02  3.75126719e+00 -3.87412131e-01
 -2.94282126e+00 -8.04852104e+00  1.02453816e+00  8.18243265e-01
 -6.43456936e-01 -8.96448046e-02  1.17751324e+00 -4.97078925e-01
  1.77867031e+00 -7.16831088e-02  1.49607256e-01  1.48763037e+00
 -5.65179288e-01  2.02783167e-01 -4.98378277e-02  2.22009435e-01
  6.17573857e-01  3.47950161e-01 -3.66624147e-02 -5.47518611e-01
 -4.78652269e-01  4.07596111e-01  7.43906438e-01  1.12307286e+00
  1.20847034e+00 -5.06242633e-01  5.76013684e-01  5.28761595e-02
  2.44174433e+00 -2.42560267e-01 -8.31625581e-01 -1.46715328e-01
  3.33872497e-01  4.26873386e-01 -5.64396530e-02 -8.72716367e-01
 -7.12722301e-01 -1.84714533e-02 -2.19520330e+00 -1.23950672e+00
  4.33009803e-01 -1.12259710e+00 -3.03648472e-01 -8.11694562e-02
 -6.15281701e-01  4.94892776e-01 -1.44543856e-01 -2.25397289e-01
  3.56836691e-02 -9.79329407e-01 -2.49937680e-02  3.27683783e+00
  4.08992231e-01  2.08131582e-01 -6.97767198e-01 -1.95993036e-02
 -4.37402725e-01 -1.54732609e+00 -4.13442999e-01 -6.10065162e-01
 -2.99302936e-01 -7.97737002e-01 -1.36019731e+00  4.49834675e-01
 -1.04181111e-01  3.87774765e-01  2.45356366e-01 -9.27122906e-02
 -3.54619920e-01  4.26330179e-01  6.45257235e-01 -1.61768109e-01]",-0.6673825154516291,47.0,
49,C#CCN1CCN(CC(=O)NC(C(C)=O)C(C)C)CC1,"[0, 1, 2, 3, 4, 5]","[-2.4435830e+00  3.5396814e-01  1.6698918e-01 -1.1611211e+00
  7.3136911e-02 -9.4667166e-01  5.5350125e-01  1.0262060e-01
  3.4398988e-02 -3.3069295e-01 -4.4503421e-01  1.7842834e+00
  1.4449593e+00  9.0756464e-01 -7.6844144e-01  1.0961151e+00
 -4.8166457e-01  1.9459139e-01  6.6140354e-01  1.5390381e+00
  7.9777026e-01 -2.3741025e-01  5.6231385e-01 -1.5461464e+00
  3.1441033e-02 -1.7004333e+00  1.6451211e+00  8.8795781e-01
  1.7822775e-01 -4.4126254e-01  6.1565137e-01 -1.0783100e+00
  3.3236740e+00  2.8244913e-01  2.2527857e+00  5.4739738e-01
  2.8828621e-01  8.2392019e-01 -1.3970661e-01 -8.1386405e-01
  7.9694128e-01  7.3078275e-04  1.4021456e-02  2.0066538e+00
  7.4698889e-01 -5.0661248e-01 -3.8165593e-01 -1.7229508e+00
 -1.8409130e-01  2.2368787e-01 -5.1502585e-01 -2.0966864e+00
  2.2254705e-02  3.7385291e-01 -2.4107563e-01  4.3960762e-01
 -1.8024197e+00  5.3606850e-01  1.6799886e+00  1.0058966e-01
  6.8730891e-01 -1.3851749e+00 -8.7470073e-01 -1.3668302e-01
  3.0819726e-01 -3.7014186e-03 -2.5839880e-02  1.7065078e-01
 -2.4819966e-02  2.7149430e-01 -9.5671304e-02 -4.2186175e-02
 -1.4612179e-01  1.8400420e-02 -1.2875530e-01 -6.9727153e-02
  8.0904551e-04 -2.0706788e-02 -1.4009416e-02 -1.0990538e-01
  1.3264151e+00  5.1742285e-02  3.7094802e-03 -3.7955798e-02
 -1.6119966e-01 -1.2227877e-01 -9.8298468e-02 -1.8526018e-02
  3.2279059e-02 -6.5472774e-02 -3.1881317e-02 -2.0202212e-02
  4.2975403e-02 -6.5642893e-03 -1.2333570e-01 -8.4583133e-02
 -2.5478542e-02  7.9840086e-03  8.3853222e-02 -7.1094595e-02
  1.3785468e-01 -1.4246399e-02  3.3588707e-03  4.6071365e-02
 -2.8136991e-02 -3.9625619e-02 -4.3928266e-02 -3.0572221e-01
  7.6222934e-02  1.1099970e-02 -7.1399704e-02 -1.2044916e-02
  1.4325660e-01  4.3231368e-02 -3.3352517e-02 -6.3303731e-02
  9.3606651e-02 -5.6298345e-02 -7.8833461e-02 -2.1993707e-01
 -1.8254246e-01 -2.2921272e-02  1.6879641e-02  4.8885684e-02
  4.9750514e-02 -1.8043220e-02 -6.7935713e-02 -7.8207301e-03]",1.656504329898406,,
4,CC(CNC(=O)c1ccc(Br)nc1)C(=O)[O-],"[0, 1, 2, 3, 4]","[-1.18816882e-01  1.80389738e+00 -9.97624516e-01  3.17449033e-01
  2.34500766e-02 -9.72791076e-01  4.88869429e-01  1.24730349e-01
  4.67964351e-01 -5.27893603e-01 -1.00561178e+00 -1.48118997e+00
  1.03766811e+00 -1.30156428e-01  6.34011269e-01  1.04441702e+00
 -7.95175135e-01  1.69868380e-01 -6.06967568e-01  8.32845092e-01
 -1.09552860e-01 -4.33191627e-01 -5.51110506e-01 -7.64802694e-01
 -1.61878973e-01  9.60325420e-01  6.80411756e-01  1.28271580e+00
 -2.81416267e-01  4.23603952e-02  1.09645343e+00 -3.82308513e-02
 -2.86498845e-01  1.15641624e-01 -1.00261796e+00  8.80384684e-01
  4.83356923e-01 -2.69110036e+00  5.53503036e-02  5.26835144e-01
  4.96589363e-01  1.40381968e+00  2.08665180e+00  9.88789916e-01
 -9.40852761e-01  5.11412144e-01 -1.18598819e+00  5.99141240e-01
 -2.00711536e+00 -9.36811209e-01  2.07497525e+00 -5.96906543e-02
  3.01259756e-01 -1.85200810e-01  1.69370604e+00 -2.19626218e-01
  2.35334039e-02 -1.05137122e+00  3.22821200e-01 -7.74476171e-01
  3.66886675e-01 -6.71190262e-01  2.50104278e-01 -9.24775958e-01
  1.45871186e+00 -1.52040869e-01  1.05329558e-01  3.51345718e-01
 -1.87580809e-01 -1.31184757e-01 -1.55065209e-04 -4.04734090e-02
  9.69507217e-01  4.20036376e-01 -9.31391597e-01 -3.35317194e-01
 -2.34534994e-01  4.34515297e-01  3.95494938e-01  2.40649715e-01
  1.29050398e+00 -3.28930080e-01  1.39295891e-01  6.94710612e-02
  1.94686246e+00  8.71481821e-02 -6.50180578e-01 -1.54687494e-01
  2.61068791e-02  8.42083156e-01  6.51657403e-01 -6.00708902e-01
 -7.89772987e-01  4.81125414e-02 -3.61061811e-01 -9.03343558e-02
  1.84431732e-01 -4.60088104e-01  1.83837980e-01  3.06725323e-01
 -5.35513759e-01  1.81166843e-01 -1.75600275e-02 -1.21560246e-02
 -7.27698952e-02  3.24443251e-01  1.04105324e-02  2.34112597e+00
  2.43645668e-01  1.41606718e-01  1.39773488e-01 -3.83512489e-02
 -8.39548945e-01 -7.63450384e-01 -1.31030202e-01 -1.58847749e-01
 -5.41104317e-01 -7.94203877e-01 -1.27106592e-01 -1.04221857e+00
 -4.92711484e-01  2.22813487e-01  1.88642472e-01  9.26305726e-02
 -2.19839394e-01  5.55036962e-01 -5.55654347e-01 -1.47577360e-01]",1.0995358366704386,,
5,CN(C)C(=O)c1ccc2c(c1)N(CC(=O)[O-])C(=O)C1CCCCN21,"[0, 1, 2, 3, 4]","[ 2.39877403e-02  2.00530231e-01 -6.48154855e-01 -4.17250276e-01
 -3.11840624e-02 -2.15541601e+00  4.86536980e-01  4.22898531e-01
  3.76506865e-01  3.06045234e-01  1.68260074e+00  1.15664577e+00
 -3.41959596e-02 -4.14643854e-01  4.77531195e-01 -5.51453650e-01
  4.61677402e-01  1.50528979e+00 -1.11741161e+00  6.70814037e-01
 -1.18648976e-01  1.92889118e+00 -2.32774138e-01 -3.38796687e+00
 -7.69546866e-01  6.67008042e-01  6.93139315e-01  1.21417153e+00
  1.95634961e+00 -1.78001076e-01 -1.12083387e+00  3.46628517e-01
  1.25265610e+00  4.01327908e-02 -9.33678031e-01 -6.88365340e-01
  9.26206589e-01  8.30348670e-01 -1.12697005e+00 -2.08282709e-01
 -7.80012667e-01 -1.77537942e+00 -1.11732459e+00  1.53413028e-01
 -1.01326711e-01 -1.83676839e+00  3.44920844e-01 -2.89785445e-01
  1.11497748e+00 -1.72976804e+00  1.61961126e+00  4.02743220e-01
  2.15836763e-01  5.36629379e-01 -1.60423303e+00 -2.64355302e-01
  1.40917277e+00  1.71781898e-01  4.90472794e-01 -7.60185719e-03
 -1.86621070e-01  1.17283833e+00  2.18608737e+00  9.36548710e-01
 -5.53861976e-01  9.39138606e-02  1.03458337e-01  2.46762007e-01
  4.17444482e-02 -3.81301880e-01  1.75173447e-01  7.24449754e-04
  1.29954875e-01 -1.58652738e-01 -1.80329740e-01  2.38484845e-01
 -1.89072043e-01 -1.85123354e-01 -2.95940280e-01 -7.31830478e-01
  1.67684019e+00 -3.22303474e-02  1.22132063e-01 -7.42557645e-03
 -2.73604244e-02  3.81005019e-01  5.71992993e-03  5.55362925e-02
 -5.24159372e-02 -5.35215914e-01 -6.84163928e-01  3.96990590e-03
  1.47507608e-01 -1.23594299e-01  1.88507229e-01  1.72298133e-01
  3.19933921e-01  1.48067042e-01  5.23021758e-01  4.75104749e-02
  9.79402959e-02  3.46383244e-01  3.57596055e-02 -5.54381870e-02
 -6.20360412e-02  1.81676567e-01 -1.46309718e-01 -5.22433043e-01
 -1.13148272e-01  2.09274545e-01 -1.13799602e-01 -9.70720798e-02
 -1.63257718e-02  2.08776295e-02 -1.70838833e-02 -4.81769860e-01
  2.00858146e-01 -3.84758413e-01  2.40144074e-01 -7.27297425e-01
  1.17141634e-01 -3.69608924e-02  3.59510109e-02  4.45870310e-02
  1.06768057e-01  5.72914332e-02 -1.94378555e-01  9.43959802e-02]",1.0596107481703358,,
20,CCn1nnnc1N1C=CC(=O)C(C)C1,"[0, 1, 2, 3, 4, 5]","[-1.21993852e+00 -5.38795233e-01  3.84331536e+00  1.92303136e-01
  7.37884715e-02  1.65577161e+00 -1.84778869e-01  1.64054799e+00
  1.15263844e+00 -1.62369943e+00 -6.28626585e-01 -1.45274401e-01
  1.56802979e+01  4.03255224e-02  7.95876384e-01 -3.95443439e-02
 -3.72783065e-01 -5.75608969e-01  2.71877676e-01 -2.76574939e-01
 -1.17821684e+01  3.33848333e+00 -1.39080358e+00 -1.46249700e+00
 -2.53243208e-01 -1.93373489e+00 -1.54788315e+00  1.35139346e+00
 -1.29344344e+00  6.38531446e-01  1.83486497e+00  2.15568638e+00
  8.16231847e-01 -6.40817523e-01  1.29754269e+00  6.64856911e-01
 -1.21846879e+00 -4.27343667e-01 -6.55704498e-01 -3.47665548e-02
  6.76658630e-01 -3.61591721e+00 -1.08428347e+00 -1.46367520e-01
  2.16697979e+00 -2.36315012e+00 -8.71905863e-01 -4.36091065e-01
 -1.39708745e+00  5.26292372e+00  1.01027155e+00  9.49176550e-01
  6.58626437e-01 -1.23331606e+00  2.28473008e-01 -6.63755989e+00
 -1.08616328e+00 -1.10319459e+00  1.81172609e+00  4.84163612e-01
 -8.91656756e-01  4.48619843e-01  1.14463258e+00 -9.96310234e-01
 -8.58959019e-01 -6.01913594e-03 -2.88354367e-01 -4.48139369e-01
 -4.32535887e-01  1.44235682e+00  1.02851950e-02 -2.53662169e-01
  1.04724264e+00  2.83839643e-01 -7.21273005e-01 -2.20187396e-01
  1.26642138e-01 -1.88831747e-01  2.22708076e-01  7.48319149e-01
  1.27228653e+00 -2.02597827e-02 -1.37794212e-01  1.81249157e-01
  1.10790730e-01  1.44042239e-01  2.39239901e-01  1.43823892e-01
  1.61046565e-01 -8.61426890e-02 -1.02511740e+00 -4.46754217e-01
 -4.64064091e-01  1.25869475e-02  5.16331196e-03  2.93004990e-01
  2.15901837e-01 -6.47889748e-02 -4.33061779e-01 -2.22627968e-01
  5.16425490e-01  2.82147378e-02 -6.01935610e-02  1.95437938e-01
 -1.62058949e-01 -2.83651263e-01 -4.78398860e-01 -5.12787819e-01
  9.58823562e-02 -1.73773825e-01 -3.32490206e-02 -2.32696414e-01
  1.23359263e-01 -1.80522799e-01 -1.21934414e-01  1.84425712e-01
 -5.67513108e-01 -5.66743016e-01 -7.99724460e-01  1.26779750e-01
 -8.34449351e-01 -1.39799729e-01  3.72296125e-01  3.65771770e-01
 -7.73875415e-02  8.90672922e-01  9.58577394e-02 -2.41825804e-01]",0.39118200897400934,,
31,CC[NH2+]CCS(=O)(=O)N(C)Cc1cccc(C)n1,"[0, 1, 2, 3]","[-1.5907518e+00 -2.9482570e-01  6.7982321e+00  6.9087231e-01
 -2.2975197e-01  1.8389890e+00  1.5067410e-01 -6.7274332e-01
  7.9191244e-01  1.0048494e+00 -1.1304283e+00  5.4620016e-01
 -1.2751396e+00  7.9013240e-01 -9.1680288e-03  8.5285521e-01
  8.5748231e-01 -2.0265977e-01 -1.8227019e+00 -2.9970652e-01
  3.4748438e-01  2.7133203e-01 -7.6308310e-02 -1.2776854e+00
  5.4653931e-01  4.3073320e-01 -2.8585511e-01  6.6122335e-01
  4.5957237e-01 -8.4838390e+00 -1.0707209e+00 -8.1777292e-01
 -1.7075522e+00 -5.5256885e-01  1.1045748e-01  9.5531690e-01
  9.7272134e-01  8.9253211e-01  4.5963466e-01 -6.5213311e-01
 -3.3216864e-02 -7.2622001e-03  9.5858622e-01 -6.0114765e-01
  1.4944527e+00  4.4817078e-01 -1.8559916e-01  3.7914434e-01
 -4.0636368e+00 -6.8602717e-01 -8.7587452e-01 -8.0575579e-01
 -7.8145680e+00 -4.1054502e-01  1.1328280e+00  8.9699297e+00
 -2.1164548e+00 -1.6745635e+00  2.4245250e+00 -2.3121423e-01
  6.5598980e-02  4.3870348e-01 -7.6057687e-02 -1.5581251e+00
 -6.9661605e-01 -1.1347929e-01  2.3441833e-01 -4.8216930e-01
  1.1533615e-01 -9.1879594e-01  6.9403723e-02  1.5663040e-01
 -9.1160750e-01  1.0176507e-01  1.2351971e+00  3.5558274e-01
  8.1500775e-01 -2.8349757e-02  1.4199105e-01  5.5756938e-01
  1.3840518e+00 -1.8260609e-01  7.2570190e-02  4.9656391e-02
  8.9259684e-01  4.4556260e-01  7.7722353e-01  2.3408884e-01
  1.3739327e-01  9.4251442e-01  2.2831003e-01  3.8503319e-02
 -4.5322970e-01  1.7374970e-01 -2.8212595e-01 -4.7841763e-01
  6.4408350e-01 -3.2259649e-01 -7.8582424e-01 -3.5205185e-03
 -7.2033942e-01  3.0648568e-01 -4.2226702e-02  1.2231222e-01
  1.6035683e-01  1.1024276e+00  9.4391215e-01 -1.6224489e+00
 -2.0297560e-01  1.9827288e-01  3.4229869e-01  1.3923882e-01
  1.2813032e+00 -9.4095886e-01 -3.3171147e-01  3.6474437e-01
 -7.6953173e-02  1.2764746e+00  5.8228296e-01 -2.8932545e-01
  4.6864760e-01 -1.3968492e-01  7.4972227e-02 -4.0504694e-02
 -1.8628810e-02 -2.9341757e-02  5.4624510e-01 -1.1438412e-01]",0.6053939666851393,,
15,Cc1ccc(NC(=O)C(=O)N2CSCC2C(=O)[O-])cc1,"[0, 1, 2, 3, 4]","[-0.26227373  0.09522724  0.3921469  -1.4171101   0.13417482 -2.8492417
  0.01202272 -1.4809667   0.60305923 -0.9730088  -0.7861564  -0.9145487
  0.44686353 -0.8328737   1.3318781   1.5356336   0.04812518 -0.5593673
 -1.2219383   0.21910553 -0.44864056  0.80763894 -0.61365235  0.23908204
  0.40297186  0.61120915 -1.0368832   0.7230955  -1.2724313  -0.70707333
  0.41688153  0.74668574  0.5114807  -0.10310039  2.3196664  -1.203651
  0.61454636 -0.07347967 -1.339391   -0.82092756 -0.27242523  1.5574871
  0.10923362  0.24169815  0.82589567 -0.38287675  0.4223271  -1.5567678
 -1.1035571  -1.0115882   0.9377098  -1.3222947   1.2165805  -0.07167797
  1.105526    0.8639704  -0.27030003  1.1564441   0.31415415 -0.40977824
 -0.2500834  -0.23209673  1.0020579  -0.42477733 -0.29105812 -0.15384908
 -0.21342069  1.0916771   0.10945819 -0.6116642  -0.02619144  0.00805394
 -0.03791993  0.01200373  0.11504698 -0.09633173  0.07344556  0.29273567
  0.44424796 -0.67590445  1.116068   -0.23428349  0.107942    0.01576367
  0.06531292 -0.4693554  -0.6834197  -0.108716   -0.01837312 -0.19959962
 -1.0968059   0.14010301 -0.17216551 -0.11356154 -1.3803948   0.00867483
 -0.8095574   0.4775421   0.15693006  0.11975113 -0.19654965  0.09792031
 -0.02766003  0.07184476  0.06028596  0.41461274 -0.88160557  0.61077636
  0.32640728  0.04911931  0.16525781  0.10154374 -1.6962214   0.35843676
  0.29364103 -0.12084511  0.24227807 -0.610316    0.4982086  -0.20499259
 -0.42137134 -0.06615317  0.2579922   0.14959899  0.03612699 -0.0582646
  0.57584834  0.17049535]",0.8729786891803336,,
51,CNCNCNCCNc1cc(NC)c(Cl)cc1[N+](=O)[O-],"[0, 1, 2, 3]","[ 8.99115562e+00  5.37787639e-02  1.73615968e+00 -2.12453032e+00
  6.59308147e+00  1.29039931e+00  7.65185213e+00 -2.67097414e-01
 -3.29718649e-01  1.88499200e+00  1.38941789e+00  1.49755454e+00
  1.31845713e+00  8.69888484e-01  7.01144814e-01  3.58139634e-01
  1.38071132e+00 -8.34395468e-01 -9.87619519e-01  6.21940017e-01
 -1.13140985e-01  5.78386688e+00  1.00926980e-01  2.30715156e-01
 -1.43863335e-01 -4.86828715e-01  1.26912743e-01  1.02278996e+00
 -8.57299984e-01  5.17659187e-01 -1.11327553e+00 -1.39918172e+00
 -2.42873240e+00 -1.85991466e-01 -1.12960827e+00  6.69125497e-01
 -4.40134585e-01 -1.79749501e+00 -1.80934036e+00  1.12567008e+00
  1.16919065e+00 -4.17917222e-03  7.16251433e-01  6.50169849e-02
  3.72250557e-01 -2.92947817e+00 -3.49975735e-01 -3.08316684e+00
 -8.57770443e-04  8.56940567e-01  1.59082091e+00  5.46584129e-01
  1.22239888e+00 -3.02179158e-02  1.38908339e+00  4.18447018e-01
 -1.99298728e+00 -1.50472755e+01  1.56430840e+00  2.24306479e-01
 -3.71002340e+00 -6.06164753e-01 -9.20656681e+00 -1.84176135e+00
  3.01101494e+00  2.63704002e-01  1.20709583e-01  1.72913492e+00
 -1.85476705e-01  3.86357814e-01 -1.45335048e-01  2.37736076e-01
  8.08205366e-01  1.30921334e-01 -1.00704288e+00 -2.23403513e-01
 -2.23346815e-01 -1.46392910e-02 -1.78758502e-02 -6.17584527e-01
  8.88609111e-01 -3.09267789e-02  1.02224886e-01 -4.61258292e-02
  5.41275620e-01  1.64131373e-01 -6.85723662e-01  1.53671205e-03
  8.54538232e-02  5.49197197e-02 -6.31404281e-01  1.50623083e-01
 -3.47409785e-01  1.62541911e-01 -1.15559411e+00 -6.77417517e-02
  4.10897434e-01  8.43246162e-01  6.39481544e-01  8.72963965e-02
  1.57019556e-01  1.93003476e-01  2.57003963e-01 -1.32715926e-01
 -1.04047738e-01 -5.36403835e-01 -1.59972072e+00  3.45417291e-01
 -2.03792349e-01 -8.50215480e-02 -4.18201149e-01  6.09286353e-02
 -4.26817060e-01 -2.23978534e-01  9.91365239e-02  1.48725778e-01
 -1.12931997e-01 -6.58758938e-01  5.32752097e-01 -8.22145939e-01
  6.75435781e-01  4.43860620e-01  1.09023452e-02 -2.04388738e-01
  5.75551353e-02 -9.87807103e-03 -6.84067607e-01 -1.87909529e-01]",2.124065655520374,33.0,
12,C[n+]1ccc(C2(C)NC(=O)NC2=O)cc1,"[0, 1, 2, 3, 4]","[ 0.68648183  0.09660757  1.4950644   0.84784067  0.2732346  -1.2521908
  0.06690611 -0.36994237  0.36302078  0.86524427 -0.6191802   0.41980594
 -1.0141492  -0.34599394  1.5728604   1.0922447  -1.6045232  -0.29793817
 -0.09151417  0.29520655 -1.0604048  -0.7807609  -0.3485818  -2.201744
 -0.623724   -0.9641793   0.92907417 -0.10010616 -1.2001274   2.0181377
 -0.08018011  2.300184    1.8699579   0.45556155  0.99045396  0.23368561
 -0.07683012 -0.51676804  0.40326154  0.4520298   1.4666779   0.38741708
 -1.6713823  -1.3908188  -0.9330319   2.1183555   1.6788445  -2.2583225
 -0.550402   -2.411017   -0.2499449   1.4579     -0.86768776 -0.63311
 -2.0031424   0.56792414 -0.7710181   0.52150464  0.71212935 -0.6604909
 -0.85552686  0.05189173  1.5805645  -1.4956751   0.31905252  0.07449546
 -0.03430449  0.51157695  0.05397931 -0.07318687 -0.23889387  0.09816582
  0.92001474  0.13637851  0.40319675  0.1777699  -1.1283793   0.3182606
  0.43396157 -1.2036979   1.7898691  -0.20216258 -0.14895043 -0.24367031
 -0.70454776  0.75454736 -1.1300793  -0.29653448 -0.1145727  -0.28872165
 -0.07801971  0.06336218  0.10108897  0.0657514   0.10832745  0.88230145
 -0.18304443  0.9934579  -0.5575592   0.40762058  0.07410854  0.18895856
  0.1099578  -0.00578459 -0.02411987 -0.6309895  -2.6177368   0.31312037
  0.00324455  0.05003702  1.2834663   0.10589413 -1.8476833   0.9450983
  0.3433081   0.20734048  0.39727712  1.8742498  -0.37056533  0.2838452
 -0.01259929  0.17943375  0.05209622 -0.04171276 -0.05448163 -0.04395082
 -0.99443245 -0.08891325]",0.4299808242427672,,
41,NC(=O)C[NH+]1CCC(NC(=O)c2cccc3[nH]ccc23)CC1,"[0, 1, 2, 3]","[-3.70163858e-01  1.06299853e+00  1.35885072e+00 -2.01252818e-01
 -1.36931300e-01 -1.04143310e+00  1.37962580e+00  1.97988880e+00
  2.48318329e-01 -5.99368393e-01  1.63574219e-01  1.13483191e+00
 -6.08565211e-02  1.44688237e+00 -1.14802837e-01 -2.24776343e-01
 -2.86845982e-01 -7.81184584e-02 -1.47520709e+00  1.39332187e+00
 -2.45226622e+00  7.41827369e-01 -6.54923737e-01  1.25293791e+00
  1.44435346e-01  1.23999190e+00  3.80921721e-01 -2.06060320e-01
  2.48695031e-01  3.04470181e-01 -8.64715815e-01  6.43522263e-01
 -9.93047595e-01 -9.17708874e-02 -1.50066483e+00 -3.25582772e-01
  1.18160129e-01 -2.65029430e-01  5.31638622e-01  4.04520094e-01
  7.02142358e-01  1.09242260e+00 -3.02601039e-01 -7.11255789e-01
 -3.36665630e-01 -8.28664899e-01 -1.63500294e-01 -1.80070907e-01
  6.14706755e-01  1.40953124e-01  1.93447590e-01  4.08253670e-01
 -9.60448623e-01 -1.75377309e+00 -4.53307033e-01 -1.89453661e-01
  7.49533534e-01 -5.54061055e-01  4.29169536e-01 -4.81471777e-01
 -1.32451558e+00  9.93888617e-01 -2.86277711e-01 -6.33907080e-01
  3.11893582e-01 -1.99629217e-01 -6.08179718e-02  1.16011277e-01
 -2.63747811e-01  5.91020048e-01  1.56653859e-03 -3.73773724e-02
 -5.53369522e-04 -1.75472409e-01  5.86991906e-01  1.62986010e-01
  8.80671740e-01 -2.65827805e-01  2.25858122e-01  4.24366593e-02
  1.43116176e+00  1.60637483e-01 -4.71257232e-02 -3.74071822e-02
 -1.33641768e+00  5.84493697e-01 -4.30704474e-01 -1.02475904e-01
 -2.86215037e-01  4.63089883e-01 -5.21071792e-01  7.66702294e-01
  2.87846416e-01 -1.62396416e-01  5.88917017e-01 -4.94171262e-01
 -1.01776078e-01  3.11186612e-01 -1.69021755e-01  5.36156118e-01
 -1.72789228e+00 -4.54617813e-02  3.66877392e-03  3.04946333e-01
  7.67357200e-02  1.65091008e-02 -1.37269282e+00 -2.73051471e-01
 -1.16640925e-02 -2.17542410e-01 -4.20921922e-01  2.13289261e-01
  5.37558496e-01  2.64469534e-03  3.38201970e-02  9.56286788e-01
  3.11772227e-01  1.70668340e+00  4.14018571e-01 -7.01303720e-01
 -2.26486102e-01 -1.74821720e-01 -1.46614760e-01 -7.89189339e-01
 -1.78405225e-01  4.32747364e-01  4.82227683e-01  2.57972866e-01]",0.3196484840541345,,
